"BOB","CUST ID","NAME","AMOUNT","ORDER NUMBER","Type"
"06/29/2018","53","Tyler Farrell","90.0","1897","Payment"
"06/29/2018","53","Tyler Farrell","90.0","1897","Invoice"
"06/29/2018","62","Vincent Stewart","90.0","1898","Payment"
"06/29/2018","62","Vincent Stewart","90.0","1898","Invoice"
"06/29/2018","76","Pamela Le","90.0","1899","Payment"
"06/29/2018","76","Pamela Le","90.0","1899","Invoice"
"06/30/2018","96","Larry Anthony","90.0","1900","Payment"
"06/30/2018","96","Larry Anthony","90.0","1900","Invoice"
"07/01/2018","71","Keith Ramos","90.0","1901","Payment"
"07/01/2018","71","Keith Ramos","90.0","1901","Invoice"
"07/01/2018","74","Larry Turner","90.0","1902","Payment"
"07/01/2018","74","Larry Turner","90.0","1902","Invoice"
"07/01/2018","12","Linda Cowan","90.0","1903","Payment"
"07/01/2018","12","Linda Cowan","90.0","1903","Invoice"
"07/01/2018","44","Samuel Zhang","90.0","1904","Payment"
"07/01/2018","44","Samuel Zhang","90.0","1904","Invoice"
"07/02/2018","27","Brittany Mathews","90.0","1905","Payment"
"07/02/2018","27","Brittany Mathews","90.0","1905","Invoice"
"07/02/2018","52","Janet Patterson","90.0","1906","Payment"
"07/02/2018","52","Janet Patterson","90.0","1906","Invoice"
"07/02/2018","39","Justin Cox","90.0","1907","Payment"
"07/02/2018","39","Justin Cox","90.0","1907","Invoice"
"07/02/2018","85","Alexis Rich","90.0","1908","Payment"
"07/02/2018","85","Alexis Rich","90.0","1908","Invoice"
"07/02/2018","61","Terry Raymond","90.0","1909","Payment"
"07/02/2018","61","Terry Raymond","90.0","1909","Invoice"
"07/02/2018","82","Maria Griffith","90.0","1910","Payment"
"07/02/2018","82","Maria Griffith","90.0","1910","Invoice"
"07/03/2018","19","Charles Davidson","90.0","1911","Payment"
"07/03/2018","19","Charles Davidson","90.0","1911","Invoice"
"07/03/2018","10","Angela Taylor","90.0","1912","Payment"
"07/03/2018","10","Angela Taylor","90.0","1912","Invoice"
"07/03/2018","45","Melissa Ross","90.0","1913","Payment"
"07/03/2018","45","Melissa Ross","90.0","1913","Invoice"
"07/03/2018","50","Scott Spears","90.0","1914","Payment"
"07/03/2018","50","Scott Spears","90.0","1914","Invoice"
"07/04/2018","77","Judith Warren","90.0","1915","Payment"
"07/04/2018","77","Judith Warren","90.0","1915","Invoice"
"07/04/2018","72","Cynthia Steele","90.0","1916","Payment"
"07/04/2018","72","Cynthia Steele","90.0","1916","Invoice"
"07/04/2018","25","Deborah Arnold","90.0","1917","Payment"
"07/04/2018","25","Deborah Arnold","90.0","1917","Invoice"
"07/04/2018","39","Justin Cox","90.0","1918","Payment"
"07/04/2018","39","Justin Cox","90.0","1918","Invoice"
"07/06/2018","18","Ethan Shepherd","90.0","1919","Payment"
"07/06/2018","18","Ethan Shepherd","90.0","1919","Invoice"
"07/07/2018","39","Justin Cox","90.0","1920","Payment"
"07/07/2018","39","Justin Cox","90.0","1920","Invoice"
"07/07/2018","32","Ruth Frederick","90.0","1921","Payment"
"07/07/2018","32","Ruth Frederick","90.0","1921","Invoice"
"07/07/2018","99","Virginia Dougherty","90.0","1922","Payment"
"07/07/2018","99","Virginia Dougherty","90.0","1922","Invoice"
"07/07/2018","28","Nicholas Zimmerman","90.0","1923","Payment"
"07/07/2018","28","Nicholas Zimmerman","90.0","1923","Invoice"
"07/07/2018","64","Danielle Kidd","90.0","1924","Payment"
"07/07/2018","64","Danielle Kidd","90.0","1924","Invoice"
"07/08/2018","18","Ethan Shepherd","90.0","1925","Payment"
"07/08/2018","18","Ethan Shepherd","90.0","1925","Invoice"
"07/08/2018","13","Maria Manning","90.0","1926","Payment"
"07/08/2018","13","Maria Manning","90.0","1926","Invoice"
"07/09/2018","46","Bruce Haas","90.0","1927","Payment"
"07/09/2018","46","Bruce Haas","90.0","1927","Invoice"
"07/09/2018","99","Virginia Dougherty","90.0","1928","Payment"
"07/09/2018","99","Virginia Dougherty","90.0","1928","Invoice"
"07/09/2018","9","Roger Mahoney","90.0","1929","Payment"
"07/09/2018","9","Roger Mahoney","90.0","1929","Invoice"
"07/09/2018","65","Gerald Sherman","90.0","1930","Payment"
"07/09/2018","65","Gerald Sherman","90.0","1930","Invoice"
"07/10/2018","5","Douglas Garza","90.0","1931","Payment"
"07/10/2018","5","Douglas Garza","90.0","1931","Invoice"
"07/10/2018","23","Laura Kerr","90.0","1932","Payment"
"07/10/2018","23","Laura Kerr","90.0","1932","Invoice"
"07/10/2018","19","Charles Davidson","90.0","1933","Payment"
"07/10/2018","19","Charles Davidson","90.0","1933","Invoice"
"07/10/2018","88","Gregory Franklin","90.0","1934","Payment"
"07/10/2018","88","Gregory Franklin","90.0","1934","Invoice"
"07/11/2018","54","Roy Gamble","90.0","1935","Payment"
"07/11/2018","54","Roy Gamble","90.0","1935","Invoice"
"07/11/2018","13","Maria Manning","90.0","1936","Payment"
"07/11/2018","13","Maria Manning","90.0","1936","Invoice"
"07/11/2018","63","Scott Sullivan","90.0","1937","Payment"
"07/11/2018","63","Scott Sullivan","90.0","1937","Invoice"
"07/12/2018","44","Samuel Zhang","90.0","1938","Payment"
"07/12/2018","44","Samuel Zhang","90.0","1938","Invoice"
"07/12/2018","40","Randy Burns","90.0","1939","Payment"
"07/12/2018","40","Randy Burns","90.0","1939","Invoice"
"07/13/2018","33","Marilyn Camacho","90.0","1940","Payment"
"07/13/2018","33","Marilyn Camacho","90.0","1940","Invoice"
"07/13/2018","46","Bruce Haas","90.0","1941","Payment"
"07/13/2018","46","Bruce Haas","90.0","1941","Invoice"
"07/13/2018","50","Scott Spears","90.0","1942","Payment"
"07/13/2018","50","Scott Spears","90.0","1942","Invoice"
"07/14/2018","2","Douglas Buckley","90.0","1943","Payment"
"07/14/2018","2","Douglas Buckley","90.0","1943","Invoice"
"07/14/2018","6","Linda Fleming","90.0","1944","Payment"
"07/14/2018","6","Linda Fleming","90.0","1944","Invoice"
"07/14/2018","22","Terry Contreras","90.0","1945","Payment"
"07/14/2018","22","Terry Contreras","90.0","1945","Invoice"
"07/15/2018","15","Lori Mclean","90.0","1946","Payment"
"07/15/2018","15","Lori Mclean","90.0","1946","Invoice"
"07/15/2018","99","Virginia Dougherty","90.0","1947","Payment"
"07/15/2018","99","Virginia Dougherty","90.0","1947","Invoice"
"07/16/2018","96","Larry Anthony","90.0","1948","Payment"
"07/16/2018","96","Larry Anthony","90.0","1948","Invoice"
"07/16/2018","91","Rebecca Lambert","90.0","1949","Payment"
"07/16/2018","91","Rebecca Lambert","90.0","1949","Invoice"
"07/17/2018","0","Judy Lozano","90.0","1950","Payment"
"07/17/2018","0","Judy Lozano","90.0","1950","Invoice"
"07/17/2018","57","Virginia Dalton","90.0","1951","Payment"
"07/17/2018","57","Virginia Dalton","90.0","1951","Invoice"
"07/17/2018","40","Randy Burns","90.0","1952","Payment"
"07/17/2018","40","Randy Burns","90.0","1952","Invoice"
"07/18/2018","84","Lauren Walters","90.0","1953","Payment"
"07/18/2018","84","Lauren Walters","90.0","1953","Invoice"
"07/18/2018","69","Aaron Villarreal","90.0","1954","Payment"
"07/18/2018","69","Aaron Villarreal","90.0","1954","Invoice"
"07/18/2018","84","Lauren Walters","90.0","1955","Payment"
"07/18/2018","84","Lauren Walters","90.0","1955","Invoice"
"07/18/2018","91","Rebecca Lambert","90.0","1956","Payment"
"07/18/2018","91","Rebecca Lambert","90.0","1956","Invoice"
"07/18/2018","91","Rebecca Lambert","90.0","1957","Payment"
"07/18/2018","91","Rebecca Lambert","90.0","1957","Invoice"
"07/18/2018","1","Noah Abbott","90.0","1958","Payment"
"07/18/2018","1","Noah Abbott","90.0","1958","Invoice"
"07/18/2018","17","Teresa Yang","90.0","1959","Payment"
"07/18/2018","17","Teresa Yang","90.0","1959","Invoice"
"07/18/2018","90","Janice Callahan","90.0","1960","Payment"
"07/18/2018","90","Janice Callahan","90.0","1960","Invoice"
"07/19/2018","24","Mary Shah","90.0","1961","Payment"
"07/19/2018","24","Mary Shah","90.0","1961","Invoice"
"07/20/2018","20","Hannah Foster","90.0","1962","Payment"
"07/20/2018","20","Hannah Foster","90.0","1962","Invoice"
"07/20/2018","2","Douglas Buckley","90.0","1963","Payment"
"07/20/2018","2","Douglas Buckley","90.0","1963","Invoice"
"07/20/2018","60","Tiffany Hutchinson","90.0","1964","Payment"
"07/20/2018","60","Tiffany Hutchinson","90.0","1964","Invoice"
"07/20/2018","24","Mary Shah","90.0","1965","Payment"
"07/20/2018","24","Mary Shah","90.0","1965","Invoice"
"07/20/2018","7","Abigail Montgomery","90.0","1966","Payment"
"07/20/2018","7","Abigail Montgomery","90.0","1966","Invoice"
"07/21/2018","35","Emma Pruitt","90.0","1967","Payment"
"07/21/2018","35","Emma Pruitt","90.0","1967","Invoice"
"07/21/2018","35","Emma Pruitt","90.0","1968","Payment"
"07/21/2018","35","Emma Pruitt","90.0","1968","Invoice"
"07/21/2018","82","Maria Griffith","90.0","1969","Payment"
"07/21/2018","82","Maria Griffith","90.0","1969","Invoice"
"07/21/2018","89","Stephanie Hernandez","90.0","1970","Payment"
"07/21/2018","89","Stephanie Hernandez","90.0","1970","Invoice"
"07/22/2018","78","Betty Durham","90.0","1971","Payment"
"07/22/2018","78","Betty Durham","90.0","1971","Invoice"
"07/22/2018","43","Harold Myers","90.0","1972","Payment"
"07/22/2018","43","Harold Myers","90.0","1972","Invoice"
"07/22/2018","93","Charles Lester","90.0","1973","Payment"
"07/22/2018","93","Charles Lester","90.0","1973","Invoice"
"07/22/2018","88","Gregory Franklin","90.0","1974","Payment"
"07/22/2018","88","Gregory Franklin","90.0","1974","Invoice"
"07/23/2018","4","Dennis Davenport","90.0","1975","Payment"
"07/23/2018","4","Dennis Davenport","90.0","1975","Invoice"
"07/23/2018","41","Sandra Patterson","90.0","1976","Payment"
"07/23/2018","41","Sandra Patterson","90.0","1976","Invoice"
"07/23/2018","1","Noah Abbott","90.0","1977","Payment"
"07/23/2018","1","Noah Abbott","90.0","1977","Invoice"
"07/23/2018","93","Charles Lester","90.0","1978","Payment"
"07/23/2018","93","Charles Lester","90.0","1978","Invoice"
"07/23/2018","97","Patrick Rowe","90.0","1979","Payment"
"07/23/2018","97","Patrick Rowe","90.0","1979","Invoice"
"07/23/2018","67","Melissa Tapia","90.0","1980","Payment"
"07/23/2018","67","Melissa Tapia","90.0","1980","Invoice"
"07/23/2018","81","Nancy Randall","90.0","1981","Payment"
"07/23/2018","81","Nancy Randall","90.0","1981","Invoice"
"07/23/2018","33","Marilyn Camacho","90.0","1982","Payment"
"07/23/2018","33","Marilyn Camacho","90.0","1982","Invoice"
"07/23/2018","14","Barbara Hopkins","90.0","1983","Payment"
"07/23/2018","14","Barbara Hopkins","90.0","1983","Invoice"
"07/24/2018","91","Rebecca Lambert","90.0","1984","Payment"
"07/24/2018","91","Rebecca Lambert","90.0","1984","Invoice"
"07/24/2018","67","Melissa Tapia","90.0","1985","Payment"
"07/24/2018","67","Melissa Tapia","90.0","1985","Invoice"
"07/24/2018","73","Rose Beck","90.0","1986","Payment"
"07/24/2018","73","Rose Beck","90.0","1986","Invoice"
"07/24/2018","79","Samantha Shepard","90.0","1987","Payment"
"07/24/2018","79","Samantha Shepard","90.0","1987","Invoice"
"07/24/2018","96","Larry Anthony","90.0","1988","Payment"
"07/24/2018","96","Larry Anthony","90.0","1988","Invoice"
"07/25/2018","4","Dennis Davenport","90.0","1989","Payment"
"07/25/2018","4","Dennis Davenport","90.0","1989","Invoice"
"07/25/2018","35","Emma Pruitt","90.0","1990","Payment"
"07/25/2018","35","Emma Pruitt","90.0","1990","Invoice"
"07/26/2018","85","Alexis Rich","90.0","1991","Payment"
"07/26/2018","85","Alexis Rich","90.0","1991","Invoice"
"07/26/2018","64","Danielle Kidd","90.0","1992","Payment"
"07/26/2018","64","Danielle Kidd","90.0","1992","Invoice"
"07/26/2018","90","Janice Callahan","90.0","1993","Payment"
"07/26/2018","90","Janice Callahan","90.0","1993","Invoice"
"07/27/2018","36","Kayla Ward","90.0","1994","Payment"
"07/27/2018","36","Kayla Ward","90.0","1994","Invoice"
"07/27/2018","25","Deborah Arnold","90.0","1995","Payment"
"07/27/2018","25","Deborah Arnold","90.0","1995","Invoice"
"07/27/2018","81","Nancy Randall","90.0","1996","Payment"
"07/27/2018","81","Nancy Randall","90.0","1996","Invoice"
"07/27/2018","26","Brittany Mcintyre","90.0","1997","Payment"
"07/27/2018","26","Brittany Mcintyre","90.0","1997","Invoice"
"07/28/2018","49","Teresa Forbes","90.0","1998","Payment"
"07/28/2018","49","Teresa Forbes","90.0","1998","Invoice"
"07/29/2018","71","Keith Ramos","90.0","1999","Payment"
"07/29/2018","71","Keith Ramos","90.0","1999","Invoice"
"07/29/2018","4","Dennis Davenport","90.0","2000","Payment"
"07/29/2018","4","Dennis Davenport","90.0","2000","Invoice"
"07/29/2018","97","Patrick Rowe","90.0","2001","Payment"
"07/29/2018","97","Patrick Rowe","90.0","2001","Invoice"
"07/30/2018","2","Douglas Buckley","90.0","2002","Payment"
"07/30/2018","2","Douglas Buckley","90.0","2002","Invoice"
"07/31/2018","37","Andrew Calderon","90.0","2003","Payment"
"07/31/2018","37","Andrew Calderon","90.0","2003","Invoice"
"07/31/2018","23","Laura Kerr","90.0","2004","Payment"
"07/31/2018","23","Laura Kerr","90.0","2004","Invoice"
"07/31/2018","74","Larry Turner","90.0","2005","Payment"
"07/31/2018","74","Larry Turner","90.0","2005","Invoice"
"07/31/2018","23","Laura Kerr","90.0","2006","Payment"
"07/31/2018","23","Laura Kerr","90.0","2006","Invoice"
"07/31/2018","56","Randy Mcdowell","90.0","2007","Payment"
"07/31/2018","56","Randy Mcdowell","90.0","2007","Invoice"
"08/01/2018","91","Rebecca Lambert","90.0","2008","Payment"
"08/01/2018","91","Rebecca Lambert","90.0","2008","Invoice"
"08/01/2018","93","Charles Lester","90.0","2009","Payment"
"08/01/2018","93","Charles Lester","90.0","2009","Invoice"
"08/01/2018","62","Vincent Stewart","90.0","2010","Payment"
"08/01/2018","62","Vincent Stewart","90.0","2010","Invoice"
"08/01/2018","30","Theresa Keith","90.0","2011","Payment"
"08/01/2018","30","Theresa Keith","90.0","2011","Invoice"
"08/01/2018","91","Rebecca Lambert","90.0","2012","Payment"
"08/01/2018","91","Rebecca Lambert","90.0","2012","Invoice"
"08/02/2018","61","Terry Raymond","90.0","2013","Payment"
"08/02/2018","61","Terry Raymond","90.0","2013","Invoice"
"08/02/2018","21","Natalie Carson","90.0","2014","Payment"
"08/02/2018","21","Natalie Carson","90.0","2014","Invoice"
"08/03/2018","20","Hannah Foster","90.0","2015","Payment"
"08/03/2018","20","Hannah Foster","90.0","2015","Invoice"
"08/03/2018","80","Julia Clay","90.0","2016","Payment"
"08/03/2018","80","Julia Clay","90.0","2016","Invoice"
"08/03/2018","69","Aaron Villarreal","90.0","2017","Payment"
"08/03/2018","69","Aaron Villarreal","90.0","2017","Invoice"
"08/03/2018","56","Randy Mcdowell","90.0","2018","Payment"
"08/03/2018","56","Randy Mcdowell","90.0","2018","Invoice"
"08/03/2018","77","Judith Warren","90.0","2019","Payment"
"08/03/2018","77","Judith Warren","90.0","2019","Invoice"
"08/04/2018","13","Maria Manning","90.0","2020","Payment"
"08/04/2018","13","Maria Manning","90.0","2020","Invoice"
"08/04/2018","18","Ethan Shepherd","90.0","2021","Payment"
"08/04/2018","18","Ethan Shepherd","90.0","2021","Invoice"
"08/04/2018","21","Natalie Carson","90.0","2022","Payment"
"08/04/2018","21","Natalie Carson","90.0","2022","Invoice"
"08/05/2018","3","Albert Cantu","90.0","2023","Payment"
"08/05/2018","3","Albert Cantu","90.0","2023","Invoice"
"08/05/2018","40","Randy Burns","90.0","2024","Payment"
"08/05/2018","40","Randy Burns","90.0","2024","Invoice"
"08/05/2018","64","Danielle Kidd","90.0","2025","Payment"
"08/05/2018","64","Danielle Kidd","90.0","2025","Invoice"
"08/06/2018","98","Helen Collins","90.0","2026","Payment"
"08/06/2018","98","Helen Collins","90.0","2026","Invoice"
"08/07/2018","76","Pamela Le","90.0","2027","Payment"
"08/07/2018","76","Pamela Le","90.0","2027","Invoice"
"08/07/2018","22","Terry Contreras","90.0","2028","Payment"
"08/07/2018","22","Terry Contreras","90.0","2028","Invoice"
"08/07/2018","77","Judith Warren","90.0","2029","Payment"
"08/07/2018","77","Judith Warren","90.0","2029","Invoice"
"08/08/2018","2","Douglas Buckley","90.0","2030","Payment"
"08/08/2018","2","Douglas Buckley","90.0","2030","Invoice"
"08/08/2018","41","Sandra Patterson","90.0","2031","Payment"
"08/08/2018","41","Sandra Patterson","90.0","2031","Invoice"
"08/08/2018","25","Deborah Arnold","90.0","2032","Payment"
"08/08/2018","25","Deborah Arnold","90.0","2032","Invoice"
"08/08/2018","89","Stephanie Hernandez","90.0","2033","Payment"
"08/08/2018","89","Stephanie Hernandez","90.0","2033","Invoice"
"08/08/2018","74","Larry Turner","90.0","2034","Payment"
"08/08/2018","74","Larry Turner","90.0","2034","Invoice"
"08/09/2018","2","Douglas Buckley","90.0","2035","Payment"
"08/09/2018","2","Douglas Buckley","90.0","2035","Invoice"
"08/09/2018","65","Gerald Sherman","90.0","2036","Payment"
"08/09/2018","65","Gerald Sherman","90.0","2036","Invoice"
"08/09/2018","69","Aaron Villarreal","90.0","2037","Payment"
"08/09/2018","69","Aaron Villarreal","90.0","2037","Invoice"
"08/09/2018","38","Linda Espinoza","90.0","2038","Payment"
"08/09/2018","38","Linda Espinoza","90.0","2038","Invoice"
"08/10/2018","99","Virginia Dougherty","90.0","2039","Payment"
"08/10/2018","99","Virginia Dougherty","90.0","2039","Invoice"
"08/10/2018","99","Virginia Dougherty","90.0","2040","Payment"
"08/10/2018","99","Virginia Dougherty","90.0","2040","Invoice"
"08/10/2018","81","Nancy Randall","90.0","2041","Payment"
"08/10/2018","81","Nancy Randall","90.0","2041","Invoice"
"08/10/2018","79","Samantha Shepard","90.0","2042","Payment"
"08/10/2018","79","Samantha Shepard","90.0","2042","Invoice"
"08/10/2018","60","Tiffany Hutchinson","90.0","2043","Payment"
"08/10/2018","60","Tiffany Hutchinson","90.0","2043","Invoice"
"08/10/2018","7","Abigail Montgomery","90.0","2044","Payment"
"08/10/2018","7","Abigail Montgomery","90.0","2044","Invoice"
"08/11/2018","70","Rebecca Fisher","90.0","2045","Payment"
"08/11/2018","70","Rebecca Fisher","90.0","2045","Invoice"
"08/11/2018","80","Julia Clay","90.0","2046","Payment"
"08/11/2018","80","Julia Clay","90.0","2046","Invoice"
"08/11/2018","93","Charles Lester","90.0","2047","Payment"
"08/11/2018","93","Charles Lester","90.0","2047","Invoice"
"08/12/2018","38","Linda Espinoza","90.0","2048","Payment"
"08/12/2018","38","Linda Espinoza","90.0","2048","Invoice"
"08/13/2018","10","Angela Taylor","90.0","2049","Payment"
"08/13/2018","10","Angela Taylor","90.0","2049","Invoice"
"08/13/2018","49","Teresa Forbes","90.0","2050","Payment"
"08/13/2018","49","Teresa Forbes","90.0","2050","Invoice"
"08/13/2018","13","Maria Manning","90.0","2051","Payment"
"08/13/2018","13","Maria Manning","90.0","2051","Invoice"
"08/14/2018","16","Amy Cantu","90.0","2052","Payment"
"08/14/2018","16","Amy Cantu","90.0","2052","Invoice"
"08/14/2018","43","Harold Myers","90.0","2053","Payment"
"08/14/2018","43","Harold Myers","90.0","2053","Invoice"
"08/14/2018","13","Maria Manning","90.0","2054","Payment"
"08/14/2018","13","Maria Manning","90.0","2054","Invoice"
"08/14/2018","55","Jonathan Logan","90.0","2055","Payment"
"08/14/2018","55","Jonathan Logan","90.0","2055","Invoice"
"08/15/2018","52","Janet Patterson","90.0","2056","Payment"
"08/15/2018","52","Janet Patterson","90.0","2056","Invoice"
"08/15/2018","40","Randy Burns","90.0","2057","Payment"
"08/15/2018","40","Randy Burns","90.0","2057","Invoice"
"08/15/2018","39","Justin Cox","90.0","2058","Payment"
"08/15/2018","39","Justin Cox","90.0","2058","Invoice"
"08/16/2018","89","Stephanie Hernandez","90.0","2059","Payment"
"08/16/2018","89","Stephanie Hernandez","90.0","2059","Invoice"
"08/16/2018","76","Pamela Le","90.0","2060","Payment"
"08/16/2018","76","Pamela Le","90.0","2060","Invoice"
"08/16/2018","28","Nicholas Zimmerman","90.0","2061","Payment"
"08/16/2018","28","Nicholas Zimmerman","90.0","2061","Invoice"
"08/16/2018","87","Ryan Morrison","90.0","2062","Payment"
"08/16/2018","87","Ryan Morrison","90.0","2062","Invoice"
"08/17/2018","56","Randy Mcdowell","90.0","2063","Payment"
"08/17/2018","56","Randy Mcdowell","90.0","2063","Invoice"
"08/17/2018","88","Gregory Franklin","90.0","2064","Payment"
"08/17/2018","88","Gregory Franklin","90.0","2064","Invoice"
"08/17/2018","41","Sandra Patterson","90.0","2065","Payment"
"08/17/2018","41","Sandra Patterson","90.0","2065","Invoice"
"08/17/2018","12","Linda Cowan","90.0","2066","Payment"
"08/17/2018","12","Linda Cowan","90.0","2066","Invoice"
"08/17/2018","40","Randy Burns","90.0","2067","Payment"
"08/17/2018","40","Randy Burns","90.0","2067","Invoice"
"08/17/2018","19","Charles Davidson","90.0","2068","Payment"
"08/17/2018","19","Charles Davidson","90.0","2068","Invoice"
"08/17/2018","5","Douglas Garza","90.0","2069","Payment"
"08/17/2018","5","Douglas Garza","90.0","2069","Invoice"
"08/17/2018","47","Samantha Griffin","90.0","2070","Payment"
"08/17/2018","47","Samantha Griffin","90.0","2070","Invoice"
"08/17/2018","73","Rose Beck","90.0","2071","Payment"
"08/17/2018","73","Rose Beck","90.0","2071","Invoice"
"08/18/2018","53","Tyler Farrell","90.0","2072","Payment"
"08/18/2018","53","Tyler Farrell","90.0","2072","Invoice"
"08/18/2018","56","Randy Mcdowell","90.0","2073","Payment"
"08/18/2018","56","Randy Mcdowell","90.0","2073","Invoice"
"08/18/2018","46","Bruce Haas","90.0","2074","Payment"
"08/18/2018","46","Bruce Haas","90.0","2074","Invoice"
"08/19/2018","47","Samantha Griffin","90.0","2075","Payment"
"08/19/2018","47","Samantha Griffin","90.0","2075","Invoice"
"08/19/2018","21","Natalie Carson","90.0","2076","Payment"
"08/19/2018","21","Natalie Carson","90.0","2076","Invoice"
"08/20/2018","54","Roy Gamble","90.0","2077","Payment"
"08/20/2018","54","Roy Gamble","90.0","2077","Invoice"
"08/21/2018","31","Megan Mclean","90.0","2078","Payment"
"08/21/2018","31","Megan Mclean","90.0","2078","Invoice"
"08/21/2018","52","Janet Patterson","90.0","2079","Payment"
"08/21/2018","52","Janet Patterson","90.0","2079","Invoice"
"08/21/2018","76","Pamela Le","90.0","2080","Payment"
"08/21/2018","76","Pamela Le","90.0","2080","Invoice"
"08/21/2018","77","Judith Warren","90.0","2081","Payment"
"08/21/2018","77","Judith Warren","90.0","2081","Invoice"
"08/21/2018","9","Roger Mahoney","90.0","2082","Payment"
"08/21/2018","9","Roger Mahoney","90.0","2082","Invoice"
"08/22/2018","2","Douglas Buckley","90.0","2083","Payment"
"08/22/2018","2","Douglas Buckley","90.0","2083","Invoice"
"08/22/2018","74","Larry Turner","90.0","2084","Payment"
"08/22/2018","74","Larry Turner","90.0","2084","Invoice"
"08/22/2018","89","Stephanie Hernandez","90.0","2085","Payment"
"08/22/2018","89","Stephanie Hernandez","90.0","2085","Invoice"
"08/22/2018","26","Brittany Mcintyre","90.0","2086","Payment"
"08/22/2018","26","Brittany Mcintyre","90.0","2086","Invoice"
"08/23/2018","75","Andrew Bell","90.0","2087","Payment"
"08/23/2018","75","Andrew Bell","90.0","2087","Invoice"
"08/23/2018","55","Jonathan Logan","90.0","2088","Payment"
"08/23/2018","55","Jonathan Logan","90.0","2088","Invoice"
"08/23/2018","29","Douglas Travis","90.0","2089","Payment"
"08/23/2018","29","Douglas Travis","90.0","2089","Invoice"
"08/23/2018","28","Nicholas Zimmerman","90.0","2090","Payment"
"08/23/2018","28","Nicholas Zimmerman","90.0","2090","Invoice"
"08/23/2018","45","Melissa Ross","90.0","2091","Payment"
"08/23/2018","45","Melissa Ross","90.0","2091","Invoice"
"08/24/2018","97","Patrick Rowe","90.0","2092","Payment"
"08/24/2018","97","Patrick Rowe","90.0","2092","Invoice"
"08/24/2018","87","Ryan Morrison","90.0","2093","Payment"
"08/24/2018","87","Ryan Morrison","90.0","2093","Invoice"
"08/24/2018","15","Lori Mclean","90.0","2094","Payment"
"08/24/2018","15","Lori Mclean","90.0","2094","Invoice"
"08/24/2018","77","Judith Warren","90.0","2095","Payment"
"08/24/2018","77","Judith Warren","90.0","2095","Invoice"
"08/24/2018","43","Harold Myers","90.0","2096","Payment"
"08/24/2018","43","Harold Myers","90.0","2096","Invoice"
"08/25/2018","98","Helen Collins","90.0","2097","Payment"
"08/25/2018","98","Helen Collins","90.0","2097","Invoice"
"08/25/2018","96","Larry Anthony","90.0","2098","Payment"
"08/25/2018","96","Larry Anthony","90.0","2098","Invoice"
"08/25/2018","24","Mary Shah","90.0","2099","Payment"
"08/25/2018","24","Mary Shah","90.0","2099","Invoice"
"08/25/2018","95","Janet Burns","90.0","2100","Payment"
"08/25/2018","95","Janet Burns","90.0","2100","Invoice"
"08/25/2018","88","Gregory Franklin","90.0","2101","Payment"
"08/25/2018","88","Gregory Franklin","90.0","2101","Invoice"
"08/25/2018","31","Megan Mclean","90.0","2102","Payment"
"08/25/2018","31","Megan Mclean","90.0","2102","Invoice"
"08/26/2018","98","Helen Collins","90.0","2103","Payment"
"08/26/2018","98","Helen Collins","90.0","2103","Invoice"
"08/28/2018","30","Theresa Keith","90.0","2104","Payment"
"08/28/2018","30","Theresa Keith","90.0","2104","Invoice"
"08/28/2018","48","Sandra Mccullough","90.0","2105","Payment"
"08/28/2018","48","Sandra Mccullough","90.0","2105","Invoice"
"08/28/2018","1","Noah Abbott","90.0","2106","Payment"
"08/28/2018","1","Noah Abbott","90.0","2106","Invoice"
"08/28/2018","12","Linda Cowan","90.0","2107","Payment"
"08/28/2018","12","Linda Cowan","90.0","2107","Invoice"
"08/28/2018","61","Terry Raymond","90.0","2108","Payment"
"08/28/2018","61","Terry Raymond","90.0","2108","Invoice"
"08/29/2018","66","Jason Anderson","90.0","2109","Payment"
"08/29/2018","66","Jason Anderson","90.0","2109","Invoice"
"08/29/2018","86","Carolyn Higgins","90.0","2110","Payment"
"08/29/2018","86","Carolyn Higgins","90.0","2110","Invoice"
"08/30/2018","76","Pamela Le","90.0","2111","Payment"
"08/30/2018","76","Pamela Le","90.0","2111","Invoice"
"08/31/2018","73","Rose Beck","90.0","2112","Payment"
"08/31/2018","73","Rose Beck","90.0","2112","Invoice"
"08/31/2018","14","Barbara Hopkins","90.0","2113","Payment"
"08/31/2018","14","Barbara Hopkins","90.0","2113","Invoice"
"08/31/2018","70","Rebecca Fisher","90.0","2114","Payment"
"08/31/2018","70","Rebecca Fisher","90.0","2114","Invoice"
"08/31/2018","68","Christine Whitehead","90.0","2115","Payment"
"08/31/2018","68","Christine Whitehead","90.0","2115","Invoice"
"09/01/2018","44","Samuel Zhang","90.0","2116","Payment"
"09/01/2018","44","Samuel Zhang","90.0","2116","Invoice"
"09/01/2018","64","Danielle Kidd","90.0","2117","Payment"
"09/01/2018","64","Danielle Kidd","90.0","2117","Invoice"
"09/01/2018","42","Barbara Andersen","90.0","2118","Payment"
"09/01/2018","42","Barbara Andersen","90.0","2118","Invoice"
"09/01/2018","35","Emma Pruitt","90.0","2119","Payment"
"09/01/2018","35","Emma Pruitt","90.0","2119","Invoice"
"09/02/2018","34","Shirley Farmer","90.0","2120","Payment"
"09/02/2018","34","Shirley Farmer","90.0","2120","Invoice"
"09/02/2018","16","Amy Cantu","90.0","2121","Payment"
"09/02/2018","16","Amy Cantu","90.0","2121","Invoice"
